txn_id,txn_ts,amount,card_id,merchant_id,device_id,channel,country,auth_result,is_fraud
tx_2024-06_0,2024-06-14 08:50:29,6.85,c_004326,m_01779,d_000866,MOBILE,GB,,0
tx_2024-06_1,2024-06-25 15:26:37,23.11,c_002199,m_00210,d_002317,WEB,US,DECLINED,0
tx_2024-06_2,2024-06-27 07:33:48,114.05,c_007828,m_01702,d_003417,MOBILE,GB,DECLINED,0
tx_2024-06_3,2024-06-16 12:18:01,27.01,c_001507,m_01809,d_000373,WEB,IN,APPROVED,0
tx_2024-06_4,2024-06-15 20:23:09,162.51,c_004744,m_00555,d_001168,MOBILE,IN,DECLINED,0
tx_2024-06_5,2024-06-15 03:40:07,1.84,c_000455,m_01532,d_002427,WEB,GB,,0
tx_2024-06_6,2024-06-29 13:15:17,6.53,c_005823,m_00472,d_003529,MOBILE,,,0
tx_2024-06_7,2024-06-27 09:34:42,9.41,c_005871,m_00071,d_003379,API,US,,0
tx_2024-06_8,2024-06-15 18:24:41,38.5,c_007270,m_00760,d_003474,MOBILE,IN,,0
tx_2024-06_9,2024-06-01 19:35:44,5.98,c_005396,m_01286,d_000306,API,GB,,0
tx_2024-06_10,2024-06-08 06:00:58,89.07,c_005317,m_01003,d_004248,WEB,,,1
tx_2024-06_11,2024-06-09 01:05:30,37.28,c_004888,m_00504,d_001861,API,IN,APPROVED,0
tx_2024-06_12,2024-06-06 22:13:24,8.88,c_002024,m_00264,d_000474,MOBILE,US,APPROVED,1
tx_2024-06_13,2024-06-01 08:42:46,18.34,c_003180,m_00077,d_004929,WEB,GB,APPROVED,0
tx_2024-06_14,2024-06-13 22:54:09,30.72,c_006521,m_00101,d_003708,WEB,,APPROVED,0
tx_2024-06_15,2024-06-01 05:52:57,8.44,c_002582,m_00628,d_000950,API,IN,,0
tx_2024-06_16,2024-06-18 17:13:18,70.61,c_003848,m_01715,d_000664,WEB,US,DECLINED,1
tx_2024-06_17,2024-06-08 12:22:07,6.83,c_006083,m_00019,d_002530,API,IN,DECLINED,0
tx_2024-06_18,2024-06-27 22:50:09,46.56,c_004459,m_00513,d_000516,MOBILE,,APPROVED,0
tx_2024-06_19,2024-06-06 10:24:48,71.82,c_006501,m_00255,d_004945,MOBILE,US,DECLINED,0
tx_2024-06_20,2024-06-08 08:16:59,21.71,c_004402,m_00681,d_002491,WEB,US,,0
tx_2024-06_21,2024-06-02 11:54:17,55.09,c_004003,m_01136,d_002333,WEB,,DECLINED,0
tx_2024-06_22,2024-06-29 14:47:28,13.88,c_001624,m_00713,d_003115,API,IN,DECLINED,0
tx_2024-06_23,2024-06-03 19:59:48,3.98,c_006358,m_01925,d_002785,WEB,IN,,0
tx_2024-06_24,2024-06-17 08:04:27,46.25,c_006373,m_00103,d_002884,API,US,APPROVED,1
tx_2024-06_25,2024-06-29 19:51:01,4.31,c_006552,m_01411,d_002096,API,GB,APPROVED,0
tx_2024-06_26,2024-06-21 20:23:51,30.47,c_000976,m_00214,d_001279,WEB,GB,,0
tx_2024-06_27,2024-06-15 11:32:25,40.4,c_001857,m_01225,d_001851,WEB,US,APPROVED,0
tx_2024-06_28,2024-06-14 07:51:40,4.24,c_002832,m_01029,d_002901,WEB,GB,,0
tx_2024-06_29,2024-06-22 23:10:09,1.67,c_001332,m_00281,d_001912,MOBILE,,DECLINED,0
tx_2024-06_30,2024-06-20 02:57:08,24.92,c_003268,m_00513,d_003217,API,IN,APPROVED,0
tx_2024-06_31,2024-06-22 02:50:06,31.17,c_007445,m_00941,d_003715,API,IN,DECLINED,0
tx_2024-06_32,2024-06-23 08:31:09,22.95,c_004227,m_00146,d_000467,WEB,US,,1
tx_2024-06_33,2024-06-12 09:05:01,34.2,c_007567,m_01483,d_004337,API,IN,,0
tx_2024-06_34,2024-06-29 21:25:14,13.06,c_002411,m_00446,d_000430,MOBILE,IN,APPROVED,0
tx_2024-06_35,2024-06-21 12:11:43,132.83,c_003488,m_00138,d_002605,MOBILE,GB,,0
tx_2024-06_36,2024-06-22 11:55:14,50.46,c_001680,m_01788,d_000948,MOBILE,GB,APPROVED,0
tx_2024-06_37,2024-06-29 08:54:23,46.17,c_005778,m_01088,d_004251,API,IN,DECLINED,0
tx_2024-06_38,2024-06-29 11:46:12,5.79,c_005037,m_01865,d_004912,API,IN,APPROVED,0
tx_2024-06_39,2024-06-17 21:22:55,9.89,c_004498,m_00588,d_000951,WEB,GB,DECLINED,0
tx_2024-06_40,2024-06-27 08:36:03,16.23,c_006884,m_01664,d_004420,API,,DECLINED,0
tx_2024-06_41,2024-06-19 05:12:04,45.76,c_000426,m_00950,d_001040,API,US,DECLINED,0
tx_2024-06_42,2024-06-22 20:21:59,47.08,c_003410,m_01357,d_002422,WEB,,,0
tx_2024-06_43,2024-06-13 22:48:48,1.63,c_001225,m_00603,d_000648,API,IN,DECLINED,0
tx_2024-06_44,2024-06-13 14:33:37,10.93,c_001836,m_00630,d_003321,WEB,IN,,0
tx_2024-06_45,2024-06-02 17:29:04,181.19,c_005688,m_01532,d_000518,API,,DECLINED,0
tx_2024-06_46,2024-06-10 23:35:23,5.33,c_007056,m_00424,d_003689,WEB,,DECLINED,0
tx_2024-06_47,2024-06-23 15:19:48,19.16,c_001388,m_01710,d_000408,WEB,,,0
tx_2024-06_48,2024-06-22 22:57:11,18.3,c_000280,m_01223,d_004039,API,,DECLINED,0
tx_2024-06_49,2024-06-30 22:36:17,13.72,c_004212,m_01031,d_004684,WEB,IN,,0
tx_2024-06_50,2024-06-04 20:07:53,3.84,c_000938,m_00373,d_004487,MOBILE,,,0
tx_2024-06_51,2024-06-15 22:22:21,82.56,c_004574,m_00752,d_000283,MOBILE,,,0
tx_2024-06_52,2024-06-09 09:46:50,24.36,c_004702,m_00550,d_002456,MOBILE,US,APPROVED,0
tx_2024-06_53,2024-06-13 00:52:28,4.46,c_001895,m_00391,d_002722,API,,DECLINED,0
tx_2024-06_54,2024-06-22 00:15:41,11.89,c_000937,m_00235,d_003399,MOBILE,IN,,1
tx_2024-06_55,2024-06-29 16:59:39,36.04,c_000423,m_01851,d_003787,WEB,,,0
tx_2024-06_56,2024-06-09 01:30:21,10.05,c_006241,m_00692,d_000231,MOBILE,IN,,0
tx_2024-06_57,2024-06-13 06:45:41,21.35,c_000243,m_01114,d_000287,API,US,APPROVED,0
tx_2024-06_58,2024-06-05 19:32:06,45.0,c_007507,m_00018,d_002175,WEB,GB,,0
tx_2024-06_59,2024-06-03 20:16:53,28.49,c_001744,m_00635,d_000093,API,GB,,0
tx_2024-06_60,2024-06-17 07:09:49,26.21,c_004092,m_01829,d_004533,WEB,GB,DECLINED,0
tx_2024-06_61,2024-06-03 13:21:47,205.13,c_002483,m_00853,d_001328,WEB,IN,,0
tx_2024-06_62,2024-06-23 00:12:32,68.25,c_001523,m_01866,d_002051,API,US,APPROVED,1
tx_2024-06_63,2024-06-22 05:57:28,22.08,c_001989,m_01331,d_001211,API,IN,DECLINED,0
tx_2024-06_64,2024-06-10 12:46:57,14.44,c_004744,m_00613,d_003594,MOBILE,IN,DECLINED,0
tx_2024-06_65,2024-06-14 15:43:33,5.32,c_007525,m_00252,d_000817,MOBILE,US,DECLINED,0
tx_2024-06_66,2024-06-30 19:40:03,18.5,c_003716,m_00324,d_004528,MOBILE,GB,,0
tx_2024-06_67,2024-06-03 15:04:13,32.61,c_002438,m_01863,d_000825,WEB,IN,,0
tx_2024-06_68,2024-06-28 23:14:47,141.36,c_003786,m_01654,d_003231,WEB,IN,,0
tx_2024-06_68,2024-06-28 23:14:47,141.36,c_003786,m_01654,d_003231,WEB,IN,,0
tx_2024-06_69,2024-06-16 18:34:36,12.93,c_001033,m_01918,d_003043,MOBILE,,,0
tx_2024-06_70,2024-06-07 18:58:31,11.63,c_004412,m_01768,d_003320,MOBILE,GB,,0
tx_2024-06_71,2024-06-09 18:08:28,18.39,c_000132,m_00012,d_004661,MOBILE,GB,DECLINED,0
tx_2024-06_72,2024-06-25 13:45:01,28.69,c_003483,m_00195,d_004159,MOBILE,IN,APPROVED,0
tx_2024-06_73,2024-06-11 05:38:50,32.8,c_006345,m_01820,d_003713,MOBILE,GB,APPROVED,0
tx_2024-06_74,2024-06-27 02:37:28,7.92,c_004690,m_01612,d_002307,API,IN,DECLINED,0
tx_2024-06_75,2024-06-13 21:24:26,111.41,c_005370,m_00849,d_000185,API,,APPROVED,0
tx_2024-06_76,2024-06-11 16:45:22,10.84,c_001364,m_01169,d_002698,API,,,0
tx_2024-06_77,2024-06-17 22:02:30,146.99,c_001728,m_00772,d_001362,MOBILE,GB,APPROVED,0
tx_2024-06_78,2024-06-17 02:42:26,22.33,c_006232,m_01764,d_001112,API,US,,0
tx_2024-06_79,2024-06-04 02:57:28,17.07,c_007752,m_00646,d_004245,WEB,,APPROVED,0
tx_2024-06_80,2024-06-30 03:01:46,4.26,c_007518,m_01037,d_000239,WEB,GB,APPROVED,0
tx_2024-06_81,2024-06-25 12:52:06,51.75,c_002680,m_00275,d_000243,MOBILE,GB,,0
tx_2024-06_82,2024-06-17 17:03:34,22.88,c_007010,m_01315,d_003107,API,GB,,0
tx_2024-06_83,2024-06-25 17:03:12,15.32,c_007682,m_01121,d_000806,MOBILE,GB,APPROVED,0
tx_2024-06_84,2024-06-06 09:58:49,205.36,c_002943,m_00542,d_000406,API,US,,0
tx_2024-06_85,2024-06-14 23:45:21,6.95,c_000442,m_01415,d_003524,WEB,IN,APPROVED,0
tx_2024-06_86,2024-06-21 22:07:20,128.74,c_003776,m_01081,d_003189,MOBILE,,DECLINED,0
tx_2024-06_87,2024-06-06 10:37:45,29.5,c_004123,m_00224,d_004846,WEB,GB,,0
