txn_id,txn_ts,amount,card_id,merchant_id,device_id,channel,country,auth_result,is_fraud
tx_2024-10_0,2024-10-12 13:27:06,134.45,c_000722,m_01495,d_001785,MOBILE,US,DECLINED,0
tx_2024-10_1,2024-10-02 18:32:18,129.58,c_007302,m_00761,d_000248,WEB,GB,APPROVED,0
tx_2024-10_2,2024-10-13 04:43:21,3.88,c_004804,m_00557,d_004737,MOBILE,IN,DECLINED,0
tx_2024-10_3,2024-10-01 04:03:01,19.16,c_000509,m_01560,d_002028,MOBILE,US,APPROVED,0
tx_2024-10_4,2024-10-20 23:50:35,4.1,c_006055,m_00914,d_002338,WEB,US,,0
tx_2024-10_5,2024-10-21 07:00:35,61.07,c_000329,m_01642,d_003513,API,GB,APPROVED,0
tx_2024-10_6,2024-10-10 16:49:30,6.6,c_006366,m_00203,d_003482,API,US,DECLINED,0
tx_2024-10_7,2024-10-17 14:30:25,9.12,c_001388,m_00252,d_003926,API,GB,,0
tx_2024-10_8,2024-10-22 01:27:36,8.46,c_004030,m_00695,d_003800,WEB,,APPROVED,0
tx_2024-10_9,2024-10-29 16:27:46,48.93,c_007687,m_00351,d_002802,WEB,GB,DECLINED,0
tx_2024-10_10,2024-10-13 20:35:44,3.35,c_002746,m_00467,d_001868,MOBILE,GB,DECLINED,1
tx_2024-10_11,2024-10-20 21:43:09,26.77,c_007503,m_00140,d_001183,MOBILE,US,,0
tx_2024-10_12,2024-10-08 16:44:14,6.68,c_003828,m_01674,d_001457,MOBILE,,,0
tx_2024-10_13,2024-10-16 15:04:56,12.37,c_000212,m_00978,d_001076,WEB,US,,0
tx_2024-10_14,2024-10-17 12:33:15,224.14,c_005669,m_01041,d_003926,WEB,,APPROVED,0
tx_2024-10_15,2024-10-30 02:53:57,8.67,c_001313,m_01752,d_000190,WEB,,DECLINED,0
tx_2024-10_16,2024-10-26 11:13:52,17.87,c_000355,m_01056,d_000445,MOBILE,US,DECLINED,0
tx_2024-10_17,2024-10-04 02:58:24,9.12,c_005569,m_00247,d_001419,WEB,,APPROVED,0
tx_2024-10_18,2024-10-19 22:21:38,105.13,c_000840,m_01391,d_004255,API,US,APPROVED,0
tx_2024-10_19,2024-10-13 04:05:52,37.51,c_003789,m_01155,d_002179,API,GB,APPROVED,0
tx_2024-10_20,2024-10-23 04:24:38,8.03,c_003948,m_00149,d_004715,API,GB,DECLINED,0
tx_2024-10_21,2024-10-22 17:36:30,4.85,c_007886,m_00454,d_004830,MOBILE,,DECLINED,0
tx_2024-10_22,2024-10-04 09:08:08,28.35,c_007648,m_01929,d_003781,API,US,,0
tx_2024-10_23,2024-10-15 14:34:16,4.84,c_006938,m_00216,d_002032,WEB,,APPROVED,0
tx_2024-10_24,2024-10-03 09:34:23,75.49,c_001782,m_00840,d_004871,WEB,GB,DECLINED,0
tx_2024-10_25,2024-10-05 00:36:17,6.46,c_006508,m_01859,d_002540,WEB,GB,APPROVED,0
tx_2024-10_26,2024-10-30 16:04:20,32.84,c_006861,m_01901,d_004135,API,,DECLINED,0
tx_2024-10_27,2024-10-19 15:57:41,24.89,c_006115,m_00785,d_003635,API,US,APPROVED,0
tx_2024-10_28,2024-10-13 10:25:17,31.93,c_004233,m_00060,d_001837,MOBILE,,DECLINED,0
tx_2024-10_29,2024-10-09 01:20:40,177.03,c_005459,m_01661,d_004785,WEB,,,0
tx_2024-10_30,2024-10-21 17:56:18,85.52,c_002486,m_00189,d_004024,MOBILE,,APPROVED,0
tx_2024-10_31,2024-10-13 18:36:55,12.99,c_002174,m_00527,d_001882,API,GB,,0
tx_2024-10_32,2024-10-30 11:22:12,26.89,c_000899,m_01628,d_003586,MOBILE,GB,,0
tx_2024-10_33,2024-10-16 08:39:45,20.57,c_001823,m_00945,d_003495,MOBILE,IN,,0
tx_2024-10_34,2024-10-15 02:36:05,38.31,c_005250,m_01522,d_004640,MOBILE,,DECLINED,0
tx_2024-10_35,2024-10-20 22:45:01,15.94,c_004814,m_01390,d_004235,WEB,GB,,0
tx_2024-10_36,2024-10-09 21:52:21,9.18,c_005550,m_00141,d_001759,API,US,,0
tx_2024-10_37,2024-10-03 04:39:01,9.67,c_004153,m_00029,d_000425,API,GB,APPROVED,0
tx_2024-10_38,2024-10-30 18:25:40,22.59,c_000364,m_01663,d_002583,MOBILE,IN,APPROVED,0
tx_2024-10_39,2024-10-29 08:26:19,69.57,c_001395,m_00407,d_002776,WEB,,DECLINED,0
tx_2024-10_40,2024-10-28 07:42:04,14.62,c_000853,m_01354,d_001804,WEB,,DECLINED,0
tx_2024-10_41,2024-10-22 21:37:04,18.52,c_000478,m_01012,d_004411,WEB,,APPROVED,0
tx_2024-10_42,2024-10-02 01:36:47,10.95,c_001193,m_00506,d_002416,WEB,GB,APPROVED,0
tx_2024-10_43,2024-10-01 21:47:28,4.54,c_007134,m_00528,d_002825,MOBILE,GB,DECLINED,0
tx_2024-10_44,2024-10-21 15:50:28,24.12,c_005373,m_01001,d_002314,API,US,DECLINED,0
tx_2024-10_45,2024-10-30 03:49:49,65.56,c_002089,m_00627,d_000548,MOBILE,,DECLINED,0
tx_2024-10_46,2024-10-02 21:18:52,8.58,c_000268,m_01210,d_000856,WEB,GB,APPROVED,0
tx_2024-10_47,2024-10-02 19:39:47,16.85,c_007854,m_00230,d_004295,MOBILE,,APPROVED,0
tx_2024-10_48,2024-10-26 17:01:24,41.9,c_002092,m_01124,d_000257,API,,,0
tx_2024-10_49,2024-10-11 22:13:45,47.26,c_005415,m_01797,d_003428,API,US,,0
tx_2024-10_50,2024-10-15 21:42:16,21.57,c_003440,m_00501,d_000275,WEB,IN,DECLINED,0
tx_2024-10_51,2024-10-14 11:17:55,42.5,c_007883,m_01470,d_001428,MOBILE,GB,DECLINED,0
tx_2024-10_52,2024-10-22 18:58:44,68.16,c_003118,m_01398,d_000999,WEB,US,APPROVED,0
tx_2024-10_53,2024-10-26 00:52:08,5.47,c_002414,m_01055,d_002541,MOBILE,US,,0
tx_2024-10_54,2024-10-19 06:32:40,21.18,c_000744,m_00278,d_004262,WEB,US,,0
tx_2024-10_55,2024-10-27 04:49:30,58.73,c_002888,m_00440,d_003486,API,US,DECLINED,0
tx_2024-10_56,2024-10-23 12:12:27,10.33,c_007198,m_00189,d_004268,MOBILE,,,0
tx_2024-10_57,2024-10-14 23:46:03,29.64,c_006155,m_01745,d_004733,MOBILE,GB,DECLINED,0
tx_2024-10_58,2024-10-24 01:54:52,10.78,c_000524,m_01892,d_004228,WEB,GB,DECLINED,0
tx_2024-10_59,2024-10-09 22:39:55,263.04,c_005876,m_01484,d_000362,WEB,US,,0
tx_2024-10_60,2024-10-04 17:12:27,37.01,c_006777,m_01367,d_000392,MOBILE,IN,APPROVED,0
tx_2024-10_61,2024-10-28 12:32:22,38.66,c_007552,m_01568,d_000039,MOBILE,US,APPROVED,0
tx_2024-10_62,2024-10-26 21:05:48,140.43,c_002179,m_01348,d_002130,MOBILE,,DECLINED,1
tx_2024-10_63,2024-10-09 10:10:51,28.78,c_007202,m_01113,d_002108,WEB,,,1
tx_2024-10_64,2024-10-12 10:15:15,1.45,c_003927,m_00361,d_004629,WEB,IN,,0
tx_2024-10_65,2024-10-06 22:54:22,27.53,c_001872,m_01515,d_003639,WEB,,,0
tx_2024-10_66,2024-10-27 23:35:30,19.67,c_004504,m_01582,d_001132,MOBILE,,,0
tx_2024-10_67,2024-10-09 18:29:38,55.41,c_001146,m_00490,d_004290,WEB,,APPROVED,0
tx_2024-10_68,2024-10-06 14:53:21,49.8,c_005938,m_00147,d_000646,MOBILE,US,APPROVED,0
tx_2024-10_69,2024-10-14 13:32:52,3.38,c_007830,m_01094,d_004381,MOBILE,GB,,0
tx_2024-10_70,2024-10-04 05:29:56,32.01,c_001593,m_00980,d_000996,MOBILE,US,DECLINED,0
tx_2024-10_71,2024-10-12 20:11:40,2.29,c_004677,m_00761,d_001746,MOBILE,,,0
tx_2024-10_72,2024-10-28 18:34:50,9.08,c_006910,m_01455,d_000736,MOBILE,GB,,0
tx_2024-10_73,2024-10-26 23:44:45,3.68,c_003401,m_00862,d_000502,MOBILE,US,APPROVED,0
tx_2024-10_74,2024-10-04 17:36:37,27.61,c_007495,m_00698,d_001200,WEB,IN,DECLINED,0
tx_2024-10_75,2024-10-06 11:49:24,99.84,c_003479,m_00724,d_003002,API,US,DECLINED,0
tx_2024-10_76,2024-10-01 16:48:25,241.02,c_000366,m_00323,d_002745,WEB,IN,,0
tx_2024-10_77,2024-10-16 18:28:18,67.91,c_007381,m_01233,d_000079,MOBILE,US,APPROVED,0
tx_2024-10_78,2024-10-15 10:20:10,128.78,c_007394,m_00323,d_001501,API,,APPROVED,0
tx_2024-10_79,2024-10-03 13:41:13,16.72,c_006453,m_01996,d_002206,API,,,0
tx_2024-10_80,2024-10-20 21:53:13,83.34,c_005150,m_01571,d_004377,WEB,,APPROVED,0
tx_2024-10_81,2024-10-11 14:05:02,10.12,c_002088,m_00520,d_002424,API,,DECLINED,1
tx_2024-10_82,2024-10-18 23:16:09,228.54,c_001978,m_01095,d_004659,API,IN,APPROVED,0
tx_2024-10_83,2024-10-24 14:31:52,9.57,c_004407,m_00205,d_004283,WEB,IN,,0
tx_2024-10_84,2024-10-17 23:50:43,11.89,c_003900,m_00507,d_000810,MOBILE,GB,APPROVED,0
tx_2024-10_85,2024-10-28 06:09:08,109.63,c_007129,m_01900,d_004709,WEB,US,APPROVED,0
tx_2024-10_86,2024-10-29 00:27:11,23.31,c_005070,m_01914,d_004260,API,,DECLINED,0
tx_2024-10_87,2024-10-21 22:49:58,8.05,c_001215,m_01156,d_003676,WEB,US,,0
tx_2024-10_88,2024-10-01 04:19:00,29.83,c_002976,m_01305,d_004349,MOBILE,,,0
tx_2024-10_89,2024-10-19 03:30:45,43.97,c_007526,m_01965,d_001685,WEB,GB,DECLINED,0
tx_2024-10_90,2024-10-10 07:43:36,19.38,c_002864,m_00892,d_001428,API,GB,DECLINED,0
tx_2024-10_91,2024-10-21 01:33:20,14.69,c_004910,m_00921,d_000561,WEB,IN,DECLINED,0
tx_2024-10_92,2024-10-16 15:22:58,48.71,c_007652,m_00188,d_002711,WEB,IN,APPROVED,0
tx_2024-10_93,2024-10-25 23:44:02,8.56,c_006147,m_01202,d_004291,WEB,GB,DECLINED,0
tx_2024-10_94,2024-10-14 15:40:15,5.48,c_000343,m_01062,d_001372,API,,DECLINED,0
tx_2024-10_95,2024-10-07 21:04:35,45.9,c_006240,m_01732,d_004814,MOBILE,US,APPROVED,1
tx_2024-10_96,2024-10-23 09:46:01,2.15,c_002652,m_01948,d_000831,WEB,,APPROVED,0
tx_2024-10_97,2024-10-12 11:49:23,2.87,c_007745,m_01415,d_001231,MOBILE,,,0
